web-scraper-order,web-scraper-start-url,title,address,price,livingSpace,rooms,tag1,tag2,linkRef
1609153946-1053,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=48,null,"Wichertstraße 43, Prenzlauer Berg, Berlin",288.00 €,"54,06 m²",2 Zi.2,Provisionsfrei*,Keller,/expose/124074031
1609153917-977,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=52,null,"Wilmersdorf, Berlin",1.175.000 €,180 m²,5 Zi.5,Einbauküche,Keller,/expose/120712481
1609153701-358,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=83,null,"Sprengelstraße 39, Wedding, Berlin",165.00 €,"56,2 m²",2 Zi.2,Keller,null,/expose/114031038
1609153946-1041,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=48,null,"Friedrichshain, Berlin",299.90 €,"74,75 m²",3 Zi.3,Provisionsfrei*,null,/expose/124430536
1609154163-1711,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=15,NEUVilla Württemberg,"Württembergallee 4, Westend, Berlin",379.000 - 759.000 €,"46,00 - 85,00 m²",sofort,null,null,https://www.immobilienscout24.de/neubau/allmyhomes-gmbh/villa-wuerttemberg/92905.html
1609153939-1027,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=49,null,"Hauptstraße 68A, Friedenau, Berlin",583.00 €,"130,62 m²",4 Zi.4,Provisionsfrei*,Balkon/Terrasse,/expose/123947692
1609154086-1462,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=27,null,"Staaken, Berlin",339.50 €,"52,29 m²",2 Zi.2,Online-Besichtigung,Provisionsfrei*,/expose/124881638
1609153677-274,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=87,null,"Wilmersdorf, Berlin",780.00 €,120 m²,3 Zi.3,Online-Besichtigung,Balkon/Terrasse,/expose/125224404
1609154000-1210,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=40,null,"Schöneberg, Berlin",568.33 €,59 m²,2 Zi.2,Online-Besichtigung,Balkon/Terrasse,/expose/119333456
1609154061-1393,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=31,null,"Neue Schönholzer Straße 15, Pankow (Ortsteil), Berlin",360.61 €,"60,69 m²",2 Zi.2,Online-Besichtigung,Provisionsfrei*,/expose/122726974
1609153628-106,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=95,null,"Karlshorst, Berlin",400.00 €,"93,76 m²",3 Zi.3,Balkon/Terrasse,Einbauküche,/expose/123367238
1609153883-880,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=57,null,"Damerowstraße X, Pankow (Ortsteil), Berlin",119.00 €,50 m²,2 Zi.2,Provisionsfrei*,Balkon/Terrasse,/expose/125445078
1609153830-728,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=64,null,"Karlshorst, Berlin",180.00 €,43 m²,2 Zi.2,Balkon/Terrasse,null,/expose/125105585
1609153634-140,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=94,null,"Buckow, Berlin",110.00 €,37 m²,1 Zi.1,Online-Besichtigung,Balkon/Terrasse,/expose/123382028
1609154110-1545,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=23,null,"Brandenburgische Straße 30, Steglitz, Berlin",421.29 €,"90,6 m²",3 Zi.3,Balkon/Terrasse,null,/expose/123539541
1609153646-166,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=92,null,"Friedenau, Berlin",330.00 €,62 m²,3 Zi.3,Balkon/Terrasse,null,/expose/124311211
1609153665-237,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=89,null,"Kottbusserdamm 76, Neukölln (Ortsteil), Berlin",249.00 €,32 m²,1 Zi.1,Provisionsfrei*,Balkon/Terrasse,/expose/124885711
1609153598-27,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=99,null,"Knesebeckstr. 00, Charlottenburg, Berlin",380.00 €,55 m²,2 Zi.2,Keller,null,/expose/120488102
1609153946-1056,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=48,null,"Kreuzberg, Berlin",210.00 €,"56,54 m²",2 Zi.2,Einbauküche,null,/expose/124073714
1609153803-656,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=68,null,"Kurfürstenstraße 137, Schöneberg, Berlin",760.00 €,115 m²,3 Zi.3,Balkon/Terrasse,Einbauküche,/expose/112826132
1609153738-461,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=77,null,"Friedrichshain, Berlin",309.41 €,"59,04 m²",2 Zi.2,Online-Besichtigung,null,/expose/123803413
1609153683-285,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=86,MAISON ROSENECK,"Ruhlaer Str. 20, Schmargendorf, Berlin",319.000 - 2.023.000 €,"40,00 - 180,00 m²",vsl. Herbst 2022,null,null,https://www.immobilienscout24.de/neubau/carisma-wohnbauten-gmbh/maison-roseneck/80690.html
1609154110-1547,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=23,null,"Hohenzollernstraße 24, Zehlendorf, Berlin",529.00 €,"81,68 m²",3 Zi.3,Gäste-WC,null,/expose/120604650
1609153745-495,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=76,null,"Konstanzer Straße 54, Wilmersdorf, Berlin",327.50 €,"74,6 m²",3 Zi.3,Provisionsfrei*,Balkon/Terrasse,/expose/123942484
1609153720-418,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=80,null,"Lutherstraße 3, Spandau (Ortsteil), Berlin",87.00 €,"37,9 m²",1 Zi.1,Online-Besichtigung,null,/expose/122448561
1609153848-767,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=62,null,"Charlottenburg, Berlin",1.560.000 €,186 m²,"4,5 Zi.4,5",Balkon/Terrasse,Keller,/expose/125213930
1609154055-1368,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=32,null,"Bennigsenstraße 6, Friedenau, Berlin",1.709.400 €,222 m²,5 Zi.5,Online-Besichtigung,Provisionsfrei*,/expose/114583246
1609154179-1754,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=13,null,"Mainzer Straße 21, Friedrichshain, Berlin",459.00 €,"85,64 m²",2 Zi.2,Balkon/Terrasse,Keller,/expose/124818733
1609153720-419,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=80,null,"Brandenburgische Straße 29, Steglitz, Berlin",241.02 €,"51,28 m²",2 Zi.2,Balkon/Terrasse,null,/expose/122446034
1609154142-1652,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=18,null,"Corinthstraße 28, Friedrichshain, Berlin",289.00 €,"57,2 m²",2 Zi.2,null,null,/expose/114341400
1609153883-877,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=57,null,"Steglitz, Berlin",848.00 €,117 m²,5 Zi.5,Balkon/Terrasse,Gäste-WC,/expose/125447432
1609153653-200,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=91,null,"Wilmersdorf, Berlin",320.00 €,59 m²,"2,5 Zi.2,5",Balkon/Terrasse,Einbauküche,/expose/124346890
1609154229-1890,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=6,TOPAZ - Ihr Schmuckstück in Berlin,"Pankow (Ortsteil), Berlin",339.000 - 989.000 €,"51,00 - 124,00 m²",März 2021,null,null,https://www.immobilienscout24.de/neubau/allmyhomes-gmbh/topaz/86880.html
1609153917-965,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=52,null,"Wilmersdorf, Berlin",679.00 €,"121,18 m²",4 Zi.4,null,null,/expose/121738631
1609153745-487,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=76,null,"Wannsee, Berlin",289.00 €,40 m²,4 Zi.4,Provisionsfrei*,Balkon/Terrasse,/expose/124185067
1609153910-956,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=53,null,"Tiergarten, Berlin",2.900.000 €,250 m²,4 Zi.4,Einbauküche,Gäste-WC,/expose/118346675
1609153796-628,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=69,null,"Charlottenburg, Berlin",1.160.000 €,"147,5 m²",4 Zi.4,Provisionsfrei*,Balkon/Terrasse,/expose/123436024
1609154262-1983,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=1,"Klein, fein … mein!","Charlottenbrunner Str. 2, Schmargendorf, Berlin",165.00 €,"28,66 m²",1 Zi.1,Online-Besichtigung,null,/expose/123882544
1609153939-1028,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=49,null,"Hauptstraße 68A, Friedenau, Berlin",465.00 €,"106,49 m²",3 Zi.3,Provisionsfrei*,Balkon/Terrasse,/expose/123947682
1609153738-469,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=77,null,"Wilmersdorf, Berlin",380.00 €,52 m²,2 Zi.2,Einbauküche,null,/expose/123782520
1609153848-764,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=62,null,"Kantstraße 123, Charlottenburg, Berlin",781.00 €,142 m²,"4,5 Zi.4,5",Online-Besichtigung,Balkon/Terrasse,/expose/124066844
1609153987-1162,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=42,null,"Mitte (Ortsteil), Berlin",410.00 €,51 m²,2 Zi.2,Balkon/Terrasse,Einbauküche,/expose/125456672
1609154048-1345,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=33,null,"Fürstenberger Straße 3, Mitte (Ortsteil), Berlin",328.00 €,65 m²,3 Zi.3,Provisionsfrei*,Einbauküche,/expose/124775765
1609154036-1305,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=35,null,"Neukölln (Ortsteil), Berlin",326.20 €,"62,68 m²",2 Zi.2,Online-Besichtigung,Balkon/Terrasse,/expose/122821596
1609153861-811,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=60,null,"Wilzenweg 17, Wilhelmstadt, Berlin",520.00 €,131 m²,4 Zi.4,Balkon/Terrasse,Einbauküche,/expose/123651234
1609153659-212,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=90,null,"Althoffstraße 18, Steglitz, Berlin",226.00 €,"57,87 m²",2 Zi.2,Provisionsfrei*,Keller,/expose/124696579
1609153904-936,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=54,null,"Alt Moabit 73 A, Moabit, Berlin",303.00 €,60 m²,3 Zi.3,Provisionsfrei*,Balkon/Terrasse,/expose/116853384
1609154074-1425,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=29,null,"Kaiserin-Augusta-Allee 49, Charlottenburg, Berlin",373.00 €,75 m²,2 Zi.2,Provisionsfrei*,Keller,/expose/123947901
1609153720-414,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=80,null,"Müllerstraße 29, Lichterfelde, Berlin",219.00 €,58 m²,2 Zi.2,Balkon/Terrasse,Keller,/expose/122451212
1609154236-1910,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=5,Investieren Sie in Zukunft: Vermietete 2-Zimmer-Maisonette-Wohnung nahe Florakiez,"Binzstraße 20, Pankow (Ortsteil), Berlin",243.40 €,"62,98 m²",2 Zi.2,Provisionsfrei*,Keller,/expose/120962900
1609154000-1205,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=40,be unique! - Zuhause am Gleispark,"Kreuzbergstraße 43, Kreuzberg, Berlin",565.000 - 1.498.500 €,"68,00 - 116,00 m²",Q4 2021,null,null,https://www.immobilienscout24.de/neubau/primus-immobilien-ag/unique/86768.html
1609153640-146,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=93,null,"Schwedterstr. 29, Lichtenrade, Berlin",214.90 €,59 m²,2 Zi.2,Provisionsfrei*,Balkon/Terrasse,/expose/123965566
1609153598-31,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=99,null,"Althoffstraße 3, Steglitz, Berlin",499.00 €,113 m²,4 Zi.4,Balkon/Terrasse,Keller,/expose/120308141
1609154055-1379,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=32,null,"Mariendorf, Berlin",260.00 €,68 m²,2 Zi.2,Balkon/Terrasse,Garten,/expose/124837105
1609153695-335,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=84,null,"Friedrichsfelde, Berlin",290.00 €,91 m²,4 Zi.4,Online-Besichtigung,Provisionsfrei*,/expose/109637666
1609153646-169,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=92,null,"Schmargendorf, Berlin",1.950.000 €,190 m²,4 Zi.4,Balkon/Terrasse,Einbauküche,/expose/124283427
1609153925-989,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=51,null,"Neukölln (Ortsteil), Berlin",305.00 €,94 m²,4 Zi.4,Keller,Gäste-WC,/expose/122521487
1609154163-1712,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=15,NEUMommsen & Wieland,"Wielandstraße 15, Charlottenburg, Berlin",1.295.000 - 2.550.000 €,"120,00 - 255,00 m²",sofort Bezugsfrei,null,null,https://www.immobilienscout24.de/neubau/euv-projekte-berlin-gmbh/mommsen-wieland/94998.html
1609154110-1549,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=23,Pohlestraße 9,"Köpenick, Berlin",181.937 - 527.678 €,"37,13 - 104,05 m²",4. Quartal 2021,Online-Besichtigung,null,https://www.immobilienscout24.de/neubau/bsk-immobilien-gmbh/pohlestrasse/90410.html
1609153967-1118,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=45,null,"Mitte (Ortsteil), Berlin",349.00 €,55 m²,3 Zi.3,Keller,null,/expose/125140730
1609153598-39,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=99,null,"Damaschkestraße 31, Halensee, Berlin",799.00 €,"106,43 m²",4 Zi.4,Online-Besichtigung,Provisionsfrei*,/expose/120027534
1609153707-372,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=82,null,"Wilmersdorf, Berlin",1.013.069 €,"156,03 m²",5 Zi.5,Online-Besichtigung,null,/expose/120065399
1609153640-147,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=93,null,"Schwedterstr. 31, Lichtenrade, Berlin",253.50 €,"68,14 m²",3 Zi.3,Provisionsfrei*,Balkon/Terrasse,/expose/123965432
1609154256-1976,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=2,2-Zimmer-Dachterrassen-Traum mit hochwertiger Ausstattung in grüner Lage,"Rosenthaler Weg 50,54, Französisch Buchholz, Berlin",430.00 €,"75,39 m²",2 Zi.2,Provisionsfrei*,Balkon/Terrasse,/expose/124172036
1609153620-86,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=96,null,"Scharnweberstraße 5, Friedrichshain, Berlin",260.00 €,68 m²,4 Zi.4,Online-Besichtigung,Provisionsfrei*,/expose/122695433
1609153910-943,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=53,null,"John-Schehr-Straße 55, Prenzlauer Berg, Berlin",320.00 €,"51,08 m²",2 Zi.2,Online-Besichtigung,Provisionsfrei*,/expose/120166065
1609153646-162,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=92,null,"Warschauer Straße 10, Friedrichshain, Berlin","570.639,63 €","92,6 m²",3 Zi.3,Online-Besichtigung,Stufenlos,/expose/124338323
1609154242-1940,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=4,Kapitalanlage am Alex: vermietete 1 Zi-Wohnung -  provisionsfrei,"Mollstraße 3, Mitte (Ortsteil), Berlin",159.50 €,"36,54 m²",1 Zi.1,Provisionsfrei*,Balkon/Terrasse,/expose/122546166
1609153830-733,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=64,null,"Kaiserin Augusta Allee 29, Moabit, Berlin",600.00 €,"150,02 m²",6 Zi.6,Balkon/Terrasse,null,/expose/124928288
1609154080-1448,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=28,null,"Bundesallee 156, Wilmersdorf, Berlin",310.00 €,"56,35 m²","1,5 Zi.1,5",Provisionsfrei*,Keller,/expose/124732295
1609153839-757,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=63,null,"Mitte (Ortsteil), Berlin",870.00 €,95 m²,3 Zi.3,Provisionsfrei*,Balkon/Terrasse,/expose/125116054
1609153883-867,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=57,Emerald West,"Bismarckstraße 63, Charlottenburg, Berlin",203.784 - 1.875.239 €,"23,00 - 191,00 m²",Voraussichtlich 3. Quartal 2022,Online-Besichtigung,null,https://www.immobilienscout24.de/neubau/berkshire-hathaway-homeservices-rubina-real-estate/emerald-west/87397.html
1609153701-360,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=83,null,"Steglitz, Berlin",389.00 €,"85,95 m²",3 Zi.3,Balkon/Terrasse,null,/expose/113933021
1609153646-164,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=92,null,"Tauroggener Straße 7, Charlottenburg, Berlin",378.63 €,"84,91 m²",3 Zi.3,Online-Besichtigung,Balkon/Terrasse,/expose/124316635
1609154013-1241,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=38,null,"Mitte (Ortsteil), Berlin",439.00 €,"41,79 m²",1 Zi.1,Keller,Aufzug,/expose/120450274
1609154262-1999,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=1,Altbauwohnung nahe Volkspark Friedrichshain // Vermietet ohne Vorkaufsrecht + ohne Sperrfrist,"Ebertystraße 54, Friedrichshain, Berlin",238.30 €,"47,94 m²",1 Zi.1,Online-Besichtigung,Provisionsfrei*,/expose/111758112
1609154229-1896,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=6,NEUCOPENIC 7,"Mahlsdorfer Strasse 7, Köpenick, Berlin",195.500 - 681.000 €,"37,00 - 131,00 m²",2022,null,null,https://www.immobilienscout24.de/neubau/project-immobilien-wohnen-ag/copenic-7/86067.html
1609153939-1033,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=49,null,"Alt-Moabit 73.aa, Moabit, Berlin",289.00 €,63 m²,2 Zi.2,Online-Besichtigung,null,/expose/123871654
1609153677-280,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=87,null,"Lichterfelde, Berlin",265.00 €,58 m²,2 Zi.2,Balkon/Terrasse,null,/expose/125223146
1609154074-1432,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=29,null,"Urbanstraße 36b, Kreuzberg, Berlin",349.00 €,"59,8 m²",2 Zi.2,Online-Besichtigung,Provisionsfrei*,/expose/125199333
1609154242-1922,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=4,2-Zimmer-Appartement - im Herzen von Pankow - provisionsfrei,"Damerowstr. 10A, Pankow (Ortsteil), Berlin",189.50 €,"43,68 m²",2 Zi.2,Provisionsfrei*,Keller,/expose/123904506
